ID,Bezirk,Mauersegler,Kontrolle,PLZ,Sperling,Ersatz,Ort,Schwalbe,Wichtig,Strasse,Star,Sanierung,Anhang,Fledermaus,Verloren,Erstbeobachtung,Andere,Melder,Beschreibung,Besonderes,Splitstrasse,ADDRESS,location,point,latitude,longitude,altitude
924,Wilmersdorf,0,0,10713,1,0,Berlin,0,0,"Rudolstädter Str. 12, 14, 16 etc",0,0,Skizze mit den Hausblöcken und Strassen-zuordnung,0,0,12.6.2012 00:00:00,0,,"siehe Ermslebener Weg 8  Position Mauerseger, jedoch überall hofseitig massenhaft Sperlinge unter Dachrinne, Ermslebener Weg 5-8, Kahlstr. 12, 14, Rudolstädter Str. 12, 14 etc. An der Strassenseite ebenfalls Sperlinge unter Dachrinne, zudem in Mauernischen am Durchgang zwischen Ermslebener 8 und Kahlstr, an der Durchgangsseite",,Rudolstädter Str. 12,"Rudolstädter Str. 12, 10713, Berlin, Deutschland","12, Rudolstädter Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4815247, 13.3114997, 0.0)",52.4815247,13.3114997,0.0
338,Wilmersdorf,0,1,10713,1,0,Berlin,0,0,Rudolstädter 12-14/Kahlstr. 8-18,0,0,,0,0,21.7.2008 00:00:00,0,,"und Ermslebener Weg 5-8 alte Häuser mit Struktur Holzverschalung/Dach, oder klassische Dachrinnenstruktur, hier im gesamten Karree viele Sperlinge und Mauersegleranflüge. Kontrolle",,Rudolstädter 12-14,"Rudolstädter 12-14, 10713, Berlin, Deutschland","Rudolstädter Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 10713, Deutschland","(52.4843827, 13.3075701, 0.0)",52.4843827,13.3075701,0.0
7,Wilmersdorf,1,0,14197,1,0,Berlin,1,0,Rüdesheimer Str. 8,0,0,,0,0,12.7.2003 00:00:00,0,,"2016: Niststätten wie Vorjahre, Ende Juli an Ecke Eberbacher Sperlinge sowie ca. 1m links von Ecke
2015: wie Vorjahre
in 2011 am kleine Hausvorsprung Dachrinne linke Ecke Sperlinge
1 Nest Mehlschwalbe Balkon links von Haustür, 2. Etage
außerdem 2004: 1x Mauersegler unter Dachrinne am Mauervorsprung
ebenso 1x Sperlinge dort
1x Sperlinge im Jalousiekasten 3. Etage Fenster neben Haustür
2005: 20.5.05 direkt an Ecke zur Eberbacher unter Dachrinne 1x Mauersegler
2006: 1xSperlinge Seitengiebel Front Eberbacher, ca. 1m vom unteren Rand Giebel unter Dachziegeln, 1x Sp Dachrinne Front Rüdesh., an linker Ecke der oberen Dachrinne, links neben Dachfenster Richt Eberbacher, 
Mehlschwalben Balkon 1. Etage
2007:direkt an Ecke zur Eberbacher 3 unter Dachrinne 1x Mauersegler oder 2x ? (wie 2004, 2005) und eine neue eine weitere Einflugstelle ca. 20 cm von Ecke in Front Eberbacher Str.  ob das nun ein weiteres Nest ist oder ein anderer Zugang?
2008:wie immer am Eckvorsprung unter Dachrinne MS, Schwalben und Sperlinge dito
2010 zusätzlich Links von Haustür zwischen Balkonfront und 1. Fenster von Haustür gesehen, unter Dachrinne 1x Mauersegler",,Rüdesheimer Str. 8,"Rüdesheimer Str. 8, 14197, Berlin, Deutschland","La Vucciria, 8, Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4730247, 13.3140832, 0.0)",52.4730247,13.3140832,0.0
242,Charlottenburg-Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Rüdesheimer Str. 6,0,0,,0,0,10.4.2007 00:00:00,0,,"2017: wie vorher, jedoch zusätzlich auch links am Giebel 
2007: 1x Sperlinge unter Dachrinne am Giebel rechts von Haustür gesehen",,Rüdesheimer Str. 6,"Rüdesheimer Str. 6, 14197, Berlin, Deutschland","optik klietsch, 6, Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4735483, 13.314136, 0.0)",52.4735483,13.314136,0.0
1029,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Rüdesheimer Str. 4,0,0,,0,0,19.6.2012 00:00:00,0,,"2017 wieder nahe Hausgrenze zur Nr. 6 Mauersegler unter Dachrinne
2012 nahe Hausgrenze zur Nr. 6 Mauersegler unter Dachrinne, dazu 3x Sperlinge verteilt in Zwischenraum oberhalb der Markise und Wand (über dem Laden (Fachreinigung)) ",,Rüdesheimer Str. 4,"Rüdesheimer Str. 4, 14197, Berlin, Deutschland","Butter Lindner, 4, Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4737924, 13.3141404, 0.0)",52.4737924,13.3141404,0.0
144,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Rüdesheimer Str. 10 (a),0,0,,0,0,1.8.2005 00:00:00,0,,"Achtung, Beobachtung 05 nachgetragen
In Linie Haustür und Balkonen Giebel, links unten neben Giebelbeginn Ecke mit Regenrinne 1x Mauersegler, 2x Mauersegler links am Giebel 0,5 m vom unteren Rand und weiter oben 1x Mauersegler, unter Ziegeln
2011 im April Sperlinge an den Mauerseglerstandorten
2006 Ecke Giebel Sperlinge, 0,5 m vom Rand Sperlinge, 18.5.: oben am Giebel 1x Mauersegler gesehen
2008: Stellen wir in den Vorjahren, diesmal 3x Sperlinge: am Giebel in Linie Haustür:links unten neben Giebelbeginn Ecke mit Regenrinne 1x , 2x  links am Giebel 0,5 m vom unteren Rand und weiter oben unter Ziegeln// später im Juni Stelle Giebelbeginn Mauersegler
2009: wieder Sperlinge am Giebelbeginn links, unter Dachrinne am Giebel links, Mitte Giebel und einmal rechts unten am Giebel (neu), kartiert im April, dann sicher wieder auch Mauersegler
2010 dito",,Rüdesheimer Str. 10 (a),"Rüdesheimer Str. 10 (a), 14197, Berlin, Deutschland","Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4735131, 13.3143475, 0.0)",52.4735131,13.3143475,0.0
127,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Rüdesheimer Platz 8,0,0,,0,0,19.7.2005 00:00:00,0,,"in 2011 viele Mauersegleranflüge
2010:Viele Sperlinge, zum Beispiel: Am Hausvorbau 3. Etage linke und rechte Ecke Sperlinge, Jalousiekasten Fenster rechts neben Balkonfront 3.Etage, auch 2. Etage
2x Sperlinge, 1x an Dachrinne Ecke in Linie links von Haustür, 1x unter Jalousie erstes Fenster 3.Etage, gesehen von Haustür rechts
2007: wieder zahlreiche Sperlinge in Jalousiekästen:
4x Sperlinge, 1x an Dachrinne Ecke in Linie links von Haustür, 1x unter Jalousie erstes Fenster 3.Etage, gesehen von Haustür rechts sowie:
Jalousiekästen 1. und 2. Etage, gesehen von Haustür rechts
2006, 2005: wie oben, dazu 2x Sperlinge in Jalousiekästen 1. und 2. Etage, gesehen von Haustür rechts",,Rüdesheimer Platz 8,"Rüdesheimer Platz 8, 14197, Berlin, Deutschland","8, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.47253095, 13.31543114157711, 0.0)",52.47253095,13.31543114157711,0.0
126,Wilmersdorf,1,0,14197,0,0,Berlin,0,0,Rüdesheimer Platz 7,0,0,,0,0,19.7.2005 00:00:00,0,,"2007: wieder 2x Mauersegler an den selben Stellen:
am linken Giebel, unterer Rand links Dachrinne, dort 1x direkt am Anfang Giebel/Dachrinne, und 1x ein kleines Stück weiter unter Dachrinne
2005: altes Haus, mit zwei Giebeln zum Platz, 2x Mauersegler: am linken Giebel, unterer Rand links Dachrinne, dort 1x direkt am Anfang Giebel/Dachrinne, und 1x ein kleines Stück weiter unter Dachrinne",,Rüdesheimer Platz 7,"Rüdesheimer Platz 7, 14197, Berlin, Deutschland","KluWare - Ittner EDV-Service und Schreibwaren, 7, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4727614, 13.3148537, 0.0)",52.4727614,13.3148537,0.0
537,Wilmersdorf,0,0,14197,1,0,Berlin,0,0,Rüdesheimer Platz 6/Rüdesheimer Str. 3,0,0,,0,0,17.6.2010 00:00:00,0,,"2010: Neubau seit 2 Jahren, früher hier an Nachkriegs-Platte viele vor dem Neubau: Sperlinge in Jalousiekästen und unter Dachrinne, auch 1x Mauersegler unter Dachrinne. Haus vollkommen platt gemacht und neu gebaut, habe jetzt zwischen Metallverblendung und Dachziegel 4x Sperlingseinflüge gesehen - sind das Ersatzmaßnahmen oder schlampig gebaut",,Rüdesheimer Platz 6,"Rüdesheimer Platz 6, 14197, Berlin, Deutschland","6, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4735935, 13.314842, 0.0)",52.4735935,13.314842,0.0
128,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Rüdesheimer Platz 10,0,0,,0,0,19.7.2005 00:00:00,0,,"2011 rechts von Haustür zwischen Fenstern Dachrinne Mauersegler, linke Hausgrenze Nähe Fallrohr Mauersegler sie 2006), links von Haustür Vorbau, dort an linker Ecke Sperlinge
2006: dito, und 1x Mauersegler unter Dachrinne zwischen beiden Fenstern über der Haustür
2005: 1x Mauersegler, unter Dachrinne am Fallrohr, direkt an der Hausgrenze zur Nr.11",,Rüdesheimer Platz 10,"Rüdesheimer Platz 10, 14197, Berlin, Deutschland","10, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4725381, 13.3160442, 0.0)",52.4725381,13.3160442,0.0
11,Wilmersdorf,1,1,14197,1,0,Berlin,0,1,"Rüdesheimer Platz 1,2,3/Ahrweiler Str. 3",0,0,Skizze,0,0,18.7.2003 00:00:00,0,,"auf der Hofseite, einsehbar von Homburger Str. 11 (Kita), viele Paare,
unter der Dachrinne vorwiegend, auch an Balkon und Dachvorsprung, Rückfront der Häuser gegenüber kita, alles alte Häuser
2015:wie Vorjahre
2013:wie 2010, 5x Mauersegler verteilt Rundbogen Dachrinne, dann wie 2010 beschrieben
2010: Hinterfront Rüdesheimer 2 und 3 ?:Von der Homburger St r 11 - links neben der Kita- ist die Stelle sehr gut einsehbar, 1x Mauersegler an einem Rundbogen unter Dachrinne  direkt rechts neben einem Atelelierfenster - neue Stelle und Von der Homburger St r 11 - links neben der Kita- ist die Stelle sehr gut einsehbar, 2x Sperlinge verteilt - man sieht links ein Türmchen, dann kommt eine gerade Dachrinnenfront (hier die Sperlinge), dann die Hausgrenze deutlich erkennbar.
Skizze und Foto",renovierungsbedürftige Hinterfront,Rüdesheimer Platz 1,"Rüdesheimer Platz 1, 14197, Berlin, Deutschland","Lotte am Platz, 1, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4733136, 13.3170138, 0.0)",52.4733136,13.3170138,0.0
10,Wilmersdorf,1,0,14197,1,0,Berlin,0,0,Rüdesheimer Platz 1,0,0,,0,0,18.7.2003 00:00:00,0,,"2015: wie Vorjahre
2013:wie 2010
2010:Wieder am 2. Aufgang, rechte Ecke Hausvorsprung unter Dachrinne Mauersegler, etwa 50 cm links von Aufgang 2 unter Dachrinne, linke Eckseite des Vorsprungs 1x Mauersegler...1x Sperling dort
2008:wie immer 3x Mauersegler unter Dachrinne am Mauervorsprung/Ecke, zur Strassenseite 2x und 1x um die Ecke, (Position Tür Aufgang 2)1x Mauersegler direkt an Ecke zur Ahrweiler 4 unter Dachrinne
2007:wie Vorjahr: 3x Mauersegler unter Dachrinne am Mauervorsprung/Ecke, zur Strassenseite 2x und 1x um die Ecke, zwischen 6.5. und 6.6. beobachte.
Neu beobachtet 6.6.07: 1x Mauersegler direct an Ecke zur Ahrweiler 4 unter Dachrinne
2006: wie 2005
2005 wieder 3x Mauersegler unter Dachrinne am Mauervorsprung/Ecke, zur Strassenseite 2x und 1x um die Ecke,unter Dach am Mauervorsprung, zur Strassenseite",,Rüdesheimer Platz 1,"Rüdesheimer Platz 1, 14197, Berlin, Deutschland","Lotte am Platz, 1, Rüdesheimer Platz, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4733136, 13.3170138, 0.0)",52.4733136,13.3170138,0.0
78,Wilmersdorf,1,0,14197,1,1,Berlin,0,1,Rüdesheimer 8-10/Eberbacher 3/Wiesbadener 33,0,1,"Skizze,Foto",0,0,23.7.2004 ,0,,"siehe Eintrag Eberbacher Str. 3/Rüdesheimer Str. 8-10 / Wiesbadener 33
Eberbacher Str. 3  / Rüdesheimer Str. 8--10 Rüdesheimer 10 ist Eckhaus zur Wiesbadener
alle Nistplätze im Hof, zwischen oben genannten Häusern verteilt Zugang über Eberbacher 3 Einfahrt oder Wiesbadener,
unter Dachrinne oder am Eckhaus auch an Balkon Eberbacher 3
2007: direkt an Ecke zur Eberbacher 3 unter Dachrinne 1x Mauersegler oder 2x ? (wie 2004, 2005) und eine neue eine weitere Einflugstelle ca. 20 cm von Ecke in Front Eberbacher Str.  ob das nun ein weiteres Nest ist oder ein anderer Zugang?",,Rüdesheimer 8-10,"Rüdesheimer 8-10, 14197, Berlin, Deutschland","Rüdesheimer Straße, Wilmersdorf, Charlottenburg-Wilmersdorf, 14197, Deutschland","(52.4735131, 13.3143475, 0.0)",52.4735131,13.3143475,0.0
55,Steglitz,1,0,14195,0,0,Berlin,0,0,Rudeloffweg 8,0,0,,0,0,9.7.2004 00:00:00,0,,"2004: dieses Haus ist das nächste Haus auf dieser Strassenseite nach Nr. 4, Haus vor 45,
2x Mauersegler unter Dachrinne Richtung Rudeloffstr., 
1x Mauersegler am Giebel Richtung Rudeloffstr.",,Rudeloffweg 8,"Rudeloffweg 8, 14195, Berlin, Deutschland","8, Rudeloffweg, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland","(52.4451335, 13.28908081080116, 0.0)",52.4451335,13.28908081080116,0.0
54,Steglitz,1,0,14195,1,0,Berlin,0,1,Rudeloffweg 4/Unter den Eichen,0,0,,0,0,9.7.2004 00:00:00,0,,"2004: Eckhaus zur Strasse Unter den Eichen, 
8x Mauersegler an verschiedenen Stellen: 4x an der Hausseite zur Rudeloffstr. Hin, alle unter der Dachrinne; 2x an der Hausseite zu Unter den Eichen (kleiner Parkplatz zwischen Haus und Unter den Eichen) am Giebel; 2x auf der Hausseite zu Von-Laue-Str. hin unter Dachrinne (untere Dachrinne an rechter Ecke)
sowie 3x Sperlinge, alle unter Dachrinne/Holzverschalung zur Rudeloffstr",,Rudeloffweg 4,"Rudeloffweg 4, 14195, Berlin, Deutschland","4, Rudeloffweg, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland","(52.44480165, 13.289573566741634, 0.0)",52.44480165,13.289573566741634,0.0
56,Steglitz,1,0,14195,0,1,Berlin,0,1,Rudeloffweg 10,0,0,,0,0,9.7.2004 00:00:00,0,,"2004: (nächstes Haus nach Nr. 8)
hier sind um das ganze Haus herum Mauersegler-Nistkästen angebracht, allein an der Vorderseite 5x,  an allen vorderen Kästen Mauersegler reinfliegen sehen",,Rudeloffweg 10,"Rudeloffweg 10, 14195, Berlin, Deutschland","10, Rudeloffweg, Dahlem, Steglitz-Zehlendorf, 14195, Deutschland","(52.44542815, 13.288724419434566, 0.0)",52.44542815,13.288724419434566,0.0
1648,Schöneberg,0,0,12157,1,0,Berlin,0,0,Rubensstr. 82 + 84,0,0,,0,0,10.03.2018,0,,10.3.2018: Sperlingseinflug hinter Fallrohr zwischen den Gebäuden der Hausnummern 82 + 84. Nistmaterial deutlich erkennbar. Mind. 3 Nester.,,Rubensstr. 82 + 84,"Rubensstr. 82 + 84, 12157, Berlin, Deutschland","Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","(52.4712693, 13.3436631, 0.0)",52.4712693,13.3436631,0.0
934,Steglitz,1,0,12157,0,0,Berlin,0,0,"Rubensstr. 125, Auguste-Viktoria KH",0,0,,0,0,20.6.2012 00:00:00,0,,2012 2x Mauersegler: Gebäudeteil Rubens- Ecke Thorwaldsenstr. unter den Dreieckigen Giebel rechts (einmal einen Einflug gesehen) und links (zweimal einen Einflug gesehen),,Rubensstr. 125,"Rubensstr. 125, 12157, Berlin, Deutschland","Auguste-Viktoria-Klinikum, 125, Rubensstraße, Steglitz, Berlin, 12157, Deutschland","(52.46242555, 13.3463991013061, 0.0)",52.46242555,13.3463991013061,0.0
1225,Steglitz,0,0,12157,0,0,Berlin,1,0,Rubensstr. 118,0,0,,0,0,6.3.2012 00:00:00,0,,2012 Mehlschwalbe Balkonnische 1. Etg.,,Rubensstr. 118,"Rubensstr. 118, 12157, Berlin, Deutschland","118, Rubensstraße, Schöneberg, Tempelhof-Schöneberg, Berlin, 12157, Deutschland","(52.4637457, 13.3443286, 0.0)",52.4637457,13.3443286,0.0
1815,Steglitz,1,0,12165,1,0,Berlin,0,0,"Rothenburgstraße 16/17, Rothenburg Grundschule",0,0,Protokoll mit Fotos,0,0,01.06.2019,0,,"19-06: Einflüge Mauersegler und Sperlinge - Straßenseite, rechts (s. Markierung auf Fotos)
Einflug Spatz an der Straßenseite, Mitte/rechts
Gebäuderückseite: Einflüge Sperlinge in runde Löcher über den Fenstern; mehrfache enge Anflüge von Mauerseglern: Mitte des Gebäudes ","scheint gerade frisch saniert, steht nicht auf der Schulsanierungsliste, nur Fichtenberg-Gymnasium Rothenburgstr. 18",Rothenburgstraße 16,"Rothenburgstraße 16, 12165, Berlin, Deutschland","16, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","(52.4545559, 13.3138339, 0.0)",52.4545559,13.3138339,0.0
1501,Steglitz,1,0,12163,1,0,Berlin,0,0,Rothenburgstr. 9/8,0,0,,0,0,12.06.2015,0,,2015 in Fallrohrnische Mauer zwischen den Häusern 8 und 9 2x Sperlinge und 2x Mauersegler ab 1. Etage bis oben,,Rothenburgstr. 9,"Rothenburgstr. 9, 12163, Berlin, Deutschland","9, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","(52.45851105, 13.318147647303492, 0.0)",52.45851105,13.318147647303492,0.0
689,Steglitz,1,0,12163,1,0,Berlin,0,0,Rothenburgstr. 8/9,0,0,,0,0,29.5.2010 00:00:00,0,,"2013: zwischen den Häusern Fallrohrnische, verteilt 3x Sperlinge und 1x Mauersegler unterhalb des Fensters 4. Etage
2010 Sperlinge mehrere Nester an der Regenrinne zwischen den Häusern",,Rothenburgstr. 8,"Rothenburgstr. 8, 12163, Berlin, Deutschland","8, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12163, Deutschland","(52.4586058, 13.31824678605389, 0.0)",52.4586058,13.31824678605389,0.0
1816,Steglitz,0,0,12165,1,0,Berlin,0,0,"Rothenburgstr. 14, J.-A.-Zeune-Schule",0,1,Protokoll mit Foto,0,0,01.06.2019,1,,"Sanierung Johann-August-Zeune-Schule
19-06: Einflug ev. Grauschnäpper (Niststätte): in einem hohlen Stein oben an der rechten Seite des Gebäudes (von der Straße aus gesehen), knapp hinter dem Eingang; gut sichtbar von der hinteren Ecke, wo Alt- und Neubau eine Art Hof bilden
Vogelart: graubraune Färbung, langer Schwanz (App bestimmt den Ruf als Grauschnäpper), kurzes Video vorhanden

Einflug Sperling: Gebäudefront zur Straßenseite, Loch an linker oberer Hausecke neben dem Schriftzug Anno (Fotos vorhanden)",Gesamtsanierung Zeune-Schule: 2022-2024,Rothenburgstr. 14,"Rothenburgstr. 14, 12165, Berlin, Deutschland","Johann-August-Zeune-Schule für Blinde, 14, Rothenburgstraße, Steglitz, Steglitz-Zehlendorf, 12165, Deutschland","(52.45581075, 13.313950115242172, 0.0)",52.45581075,13.313950115242172,0.0
390,Schöneberg,1,0,12161,0,0,Berlin,0,0,Rotdornstr. 4/5,0,0,,0,0,30.6.2008 00:00:00,0,,"an linker Hausgrenze zur Nr. 5, altes Gebäude
Am Seitengiebel, an Holzverschalung/Mauer zur Dachabgrenzung Nähe Fallrohr 
1x Mauersegler",,Rotdornstr. 4,"Rotdornstr. 4, 12161, Berlin, Deutschland","4, Rotdornstraße, Friedenau, Tempelhof-Schöneberg, Berlin, 12161, Deutschland","(52.4705861, 13.324759, 0.0)",52.4705861,13.324759,0.0
471,Schöneberg,0,0,10781,1,0,Berlin,0,0,Rosenheimer Str. 6,0,0,,0,0,24.6.2009 00:00:00,0,,"rechte Hausgrenze, an Fallrohr unter Dachrinne 1x Sperlinge",,Rosenheimer Str. 6,"Rosenheimer Str. 6, 10781, Berlin, Deutschland","6, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","(52.4905201, 13.3484283, 0.0)",52.4905201,13.3484283,0.0
470,Schöneberg,1,0,10781,0,1,Berlin,0,0,Rosenheimer Str. 38,0,0,,0,0,24.6.2009 00:00:00,0,,"Kästen- Holzkästen an Balkon, rechte Hausseite 4 Etage, 4x Mauersegler",,Rosenheimer Str. 38,"Rosenheimer Str. 38, 10781, Berlin, Deutschland","38, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","(52.4903516, 13.3503218, 0.0)",52.4903516,13.3503218,0.0
469,Schöneberg,1,0,10781,0,0,Berlin,0,0,Rosenheimer Str. 37a/37,0,0,,0,0,24.6.2009 00:00:00,0,,zwischen der Hausgrenze am oberen Fallrohr-Eingang 1x Mauersegler unter Dach,,Rosenheimer Str. 37a,"Rosenheimer Str. 37a, 10781, Berlin, Deutschland","37a, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","(52.490349, 13.3500847, 0.0)",52.490349,13.3500847,0.0
472,Schöneberg,1,1,10781,0,0,Berlin,0,0,Rosenheimer Str. 31,0,0,,0,0,24.6.2009 00:00:00,0,,"2009 hier nur Rufe gehört, die aus einem Nest kamen. Leider noch keinen Einflug gesehen.",,Rosenheimer Str. 31,"Rosenheimer Str. 31, 10781, Berlin, Deutschland","31, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10781, Deutschland","(52.4902439, 13.3475059, 0.0)",52.4902439,13.3475059,0.0
619,Schöneberg,0,0,10779,1,0,Berlin,0,0,Rosenheimer Str. 21,0,0,,0,0,16.6.2010 00:00:00,0,,"2010 rechte Hausseite, am Fallrohreingang 1x Sperlinge",,Rosenheimer Str. 21,"Rosenheimer Str. 21, 10779, Berlin, Deutschland","21, Rosenheimer Straße, Schöneberg, Tempelhof-Schöneberg, Berlin, 10779, Deutschland","(52.4902949, 13.342479, 0.0)",52.4902949,13.342479,0.0
438,Wilmersdorf,1,0,14057,0,0,Berlin,0,0,Rönnestr. 26,0,0,,0,0,10.6.2009 00:00:00,0,,"3x Mauersegler unter Dachrinne an Vorderfront
Antje Schmidt",,Rönnestr. 26,"Rönnestr. 26, 14057, Berlin, Deutschland","26, Rönnestraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland","(52.5029797, 13.2914504, 0.0)",52.5029797,13.2914504,0.0
437,Wilmersdorf,1,0,14057,0,0,Berlin,0,0,Rönnestr. 15,0,0,,0,0,10.6.2009 00:00:00,0,,2x Mauersegler unter Dachrinne an Vorderfront,,Rönnestr. 15,"Rönnestr. 15, 14057, Berlin, Deutschland","15, Rönnestraße, Charlottenburg, Charlottenburg-Wilmersdorf, 14057, Deutschland","(52.5034049, 13.2943327, 0.0)",52.5034049,13.2943327,0.0
913,Wilmersdorf,0,0,14057,1,0,Berlin,0,0,Rognitzstr. 11-12/Ecke Kaiserdamm 21,0,0,,0,0,10.4.2012 00:00:00,0,,"2012 im Hof Brandmauer, gehört wahrscheinlich zur Rognitz 12, Brandmauer aus Zieglen, viele Löcher, viele Sperlingseinflüge","Brandmauer, Ziegel, viele Löcher",Rognitzstr. 11-12,"Rognitzstr. 11-12, 14057, Berlin, Deutschland","Rognitzstraße, Westend, Charlottenburg-Wilmersdorf, 14057, Deutschland","(52.5096358, 13.2842048, 0.0)",52.5096358,13.2842048,0.0
